Original_row_number,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,Municipality
973,42,2474,1,5,7,0,0,11,3,61000,PAT LRT SPUR LINE',<Null>,SEVENTH AV',P50010 PGH - 7TH AVE',99.99,0,0,<Null>,<Null>,40263093,79593944,2,3,25,25,19,1925,5,0,12000,2010,5,18.3,0,0,0,0,1,1,1,5,N,0,0,A,5,2,3,2,0,0,1,0,18.4,9.8,11.3,3.3,3,18.4,24.9,99.99,R,4.61,R,0,0,5,5,4,N,N,1,89.8,1,65.3,4,2,3,5,N,6,35,2,11,520,24,N,N,N,<Null>,<Null>,<Null>,6,25,76,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,1984,1,6,0,0,5,0,<Null>,Y,N,13500,2030,0,N,42,P,4,281.37,Pittsburgh
974,42,2503,1,4,1,0,0,11,3,61000,MON CSX N&S WF DR 5&7',<Null>,HOMESTD HIGHLVL BR',MA12   HOMESTEAD HIGH LEV',99.99,0,1,<Null>,<Null>,40243873,79550746,8,3,2,2,14,1936,4,8,35235,2006,5,12.2,0,0,0,1,1,1,1,1,1,999.7,9999.9,A,5,8,4,9,3,3,10,13,12.2,162.8,947.6,2.4,2.4,12.2,17.1,99.99,R,7.32,H,0,0,5,6,6,7,N,1,37.2,1,30.8,6,2,3,5,9,8,35,1,948,920,24,Y24,Y60,N,920,617,<Null>,1270,3739,17140,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,2007,4,6,0,0,8,0,4,Y,8,38800,2026,0,N,42,F,5,16203.96,Pittsburgh
975,42,2504,1,4,0,0,0,11,3,61000,BECKS RUN',<Null>,BECKS RUN RD',BC01   BECKS RUN NO. 1',99.99,0,0,<Null>,<Null>,40243624,79573544,10,3,2,2,19,1946,3,0,13104,2006,0,10.1,0,30,0,1,0,0,0,5,0,0,0,A,5,5,1,19,0,0,1,0,9.9,6.4,6.4,1.6,2.1,9.9,18.3,99.99,N,0,N,0,0,N,N,N,4,6,1,89.8,1,58.1,6,2,N,5,5,8,<Null>,<Null>,7,520,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,0,N,N,N,0,6,0,<Null>,Y,8,17284,2028,0,N,42,F,6,117.12,Pittsburgh
976,42,2505,1,4,0,0,0,11,3,61000,BECKS RUN',<Null>,BAJO ST',BC02   BECKS RUN NO. 2',99.99,0,0,<Null>,<Null>,40243498,79574570,2,3,2,2,19,1946,2,0,400,2006,0,7.3,0,60,0,1,0,0,0,5,0,0,0,A,5,5,1,19,0,0,1,0,7.4,11,11,1.8,1.8,7.4,12,99.99,N,0,N,0,0,N,N,N,6,6,1,62.6,1,37.2,6,5,N,5,6,8,35,2,11,520,24,N,N,N,<Null>,<Null>,<Null>,9,27,123,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,6,0,<Null>,Y,5,420,2026,0,N,42,F,6,132,Pittsburgh
977,42,2506,1,4,1,0,0,11,3,61000,BECKS RUN',<Null>,BECKS RUN RD',BC03   BECKS RUN NO. 3',99.99,0,0,<Null>,<Null>,40242924,79575467,8,3,2,2,17,1990,3,0,12757,2006,9,9.8,0,50,0,1,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,9.8,6.1,13.1,2.1,0.9,9.8,13.8,99.99,N,0,N,0,0,N,N,N,4,6,1,68,1,40.8,6,2,N,5,5,8,<Null>,<Null>,13,520,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,0,N,N,N,N,6,0,<Null>,Y,8,15000,2028,0,N,42,F,6,180.78,Baldwin Borough
978,42,2507,1,4,1,0,0,11,3,61000,BECKS RUN',<Null>,BECKS RUN RD',BC06  BECKS RUN NO.6',99.99,0,0,<Null>,<Null>,40240981,79584206,8,3,2,2,17,1990,3,0,12757,2006,9,9.8,0,57,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,1,0,9.9,7.3,7.3,2.1,2.4,9.9,15.4,99.99,N,0,N,0,0,N,N,N,5,7,1,78,1,46.3,7,2,N,5,7,8,<Null>,<Null>,7,520,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,0,N,N,N,N,6,0,<Null>,Y,8,15000,2028,0,N,42,G,7,112.42,Pittsburgh
979,42,2511,1,4,1,0,0,11,3,61000,SAW MILL RUN',<Null>,MCNEILLY ROAD',SW09   SAW MILL RUN NO. 9',99.99,0,0,<Null>,<Null>,40224109,80001456,6,3,2,2,16,1932,2,0,15683,2019,0,7,0,0,0,1,0,0,0,5,0,0,0,A,5,5,1,7,0,0,1,0,7,12.2,12.2,1.2,0.2,7,9.6,99.99,N,0,N,0,0,6,6,6,5,N,0,40.8,0,24.5,6,2,N,5,8,8,35,2,18,1121,24,N,N,N,<Null>,<Null>,<Null>,4,20,52,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2018,N,1,0,1,3,0,<Null>,Y,4,18211,2039,0,N,42,F,6,117.12,Pittsburgh
980,42,2514,1,5,1,0,0,11,3,13704,WHEELING & LAKE ERIE RR',<Null>,RAVENSBURG BLVD',302001 RAVENSBURG BR No 1',99.99,0,0,<Null>,<Null>,40175265,79533890,5,3,4,4,19,1963,2,0,9011,2007,5,7.9,0,0,0,0,1,1,1,3,N,0,0,A,5,2,4,9,0,0,3,0,8.5,76.2,154.2,0.2,1.5,8.5,11.2,99.99,R,22.56,R,0,0,6,6,6,N,N,2,62.6,2,36.3,6,4,3,5,N,8,<Null>,<Null>,154,1021,24,Y24,N,Y06,1021,<Null>,1021,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2001,1,1,0,1,5,0,<Null>,Y,N,9950,2024,0,N,42,F,6,1727.04,Jefferson Hills Borough
981,42,2515,1,5,1,0,0,11,3,13704,PETERS CREEK',<Null>,RAVENSBURG  BLVD',302002 RAVENSBURG  NORTH',99.99,0,0,<Null>,<Null>,40180141,79534223,5,3,4,4,19,1963,2,0,9011,2006,5,7.9,0,0,0,1,1,1,1,3,0,0,0,A,5,5,4,9,3,3,3,3,8.5,76.2,259.1,0.2,1.5,8.5,11.2,99.99,N,0,N,0,0,6,5,5,8,N,2,62.6,2,36.3,5,4,N,5,9,8,<Null>,<Null>,259,1021,24,Y24,N,Y06,1021,<Null>,1021,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2001,1,1,0,1,5,0,<Null>,Y,8,9950,2029,0,N,42,F,5,2901.92,Clairton
982,42,2516,1,5,1,0,0,11,3,46256,LONG RUN',<Null>,WILL ST',304002 OFF SR 0148',99.99,0,0,<Null>,<Null>,40193300,79502480,3,3,4,4,19,1930,1,0,100,2021,5,8.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,2,0,0,2,0,3.7,12.5,15.2,0.2,0.2,3.7,4.7,99.99,N,0,N,0,0,7,6,5,5,N,1,89.8,1,63.5,5,4,N,5,7,8,35,2,15,1021,24,Y24,N,N,1021,<Null>,<Null>,3,25,44,<Null>,<Null>,0,<Null>,0,N,3,<Null>,0,0,1988,9,0,0,0,50,0,<Null>,Y,4,110,2041,0,N,42,F,5,71.44,McKeesport
983,42,2517,1,3,7,0,0,11,3,46256,CSX RR (3 RIVER RAILWAY)',<Null>,RAMP NO.1 RD',304003 RMP 1 @W FIFTH AVE',99.99,3.547,0,<Null>,<Null>,40210332,79521330,8,3,4,4,19,1945,2,0,932,2022,0,8.5,0,34,1,0,0,0,0,5,N,0,0,A,5,2,3,3,0,0,1,0,8.5,24.4,25.3,2.1,2.4,8.5,12.1,99.99,R,6.73,R,0,0,5,5,5,N,N,1,51.7,1,30.8,5,3,3,5,N,5,35,1,25,1019,24,Y24,N,N,1019,<Null>,<Null>,30,87,399,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,7,0,<Null>,Y,N,5000,2030,0,N,42,F,5,306.13,McKeesport
984,42,2518,1,5,7,0,0,11,3,46256,CSX (3RIV)& PACIFIC AVE',<Null>,RAMP-TWO RD',304004 RMP 2 IN MCKEESPRT',99.99,0,0,<Null>,<Null>,40205077,79525177,8,3,4,4,17,1949,2,2,3300,2005,6,7.9,0,35,0,0,0,0,0,5,N,0,0,A,5,4,3,3,0,0,2,0,8.5,14,25.3,2.1,0.2,8.5,9.4,99.99,H,5.77,H,99.9,0,5,5,4,N,N,1,46.3,1,28.1,4,3,9,5,N,5,31,1,25,1019,24,Y24,N,N,1019,<Null>,<Null>,70,206,944,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,6,0,0,5,0,<Null>,Y,N,3600,2027,0,N,42,P,4,237.82,McKeesport
985,42,2519,1,5,1,0,0,11,3,46256,RAVINE STREET',<Null>,VERSAILLES AV',304005 VERSAILLES AVE VIA',99.99,0,0,<Null>,<Null>,40204671,79510969,8,3,4,4,17,1972,2,2,14000,2005,5,9.1,0,0,0,0,0,0,0,5,N,0,0,P,5,1,3,2,0,0,3,0,7.9,28,86.6,1.7,1.7,8.1,11.4,99.99,H,11.68,H,99.9,0,2,5,3,N,N,1,19.1,1,11.8,3,3,9,0,N,8,35,2,91,1020,24,N,N,Y06,<Null>,<Null>,1021,17,50,224,<Null>,<Null>,0,<Null>,0,N,2,T,0,0,0,1,6,0,1,10,0,<Null>,Y,N,15400,2026,0,N,42,P,2,987.24,McKeesport
986,42,2522,1,5,1,0,0,11,3,3608,SPRUCE RUN RD SPRUCE RUN',<Null>,CALIFORNIA AV',P50008 AVALON BRDG-PT12',99.99,0,0,<Null>,<Null>,40301942,80042965,3,3,26,26,16,1994,2,2,6664,2017,9,9.1,0,0,0,0,0,0,0,5,0,0,0,A,5,6,4,2,0,0,3,0,9.1,50.6,128.3,0.2,1.7,9.1,12.4,99.99,H,99.9,H,16.8,0,6,7,6,8,N,1,87.1,1,51.7,6,4,9,5,9,6,<Null>,<Null>,129,1019,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,1,0,1,5,0,<Null>,Y,8,7000,2041,0,N,42,F,6,1590.92,Avalon Borough
987,42,2526,1,4,1,0,0,11,3,3928,W&LE RR',<Null>,BROWNSVILLE RD',PV01   BROWNSVILLE RD #1',99.99,0,0,<Null>,<Null>,40204700,79591148,5,3,2,2,16,1984,2,0,15239,2005,5,10.4,2,45,1,1,0,0,0,5,N,0,0,A,5,2,3,2,0,0,3,0,10.4,15.2,35.1,1.2,0.2,11,13.3,99.99,R,6.99,R,0,0,7,6,7,N,N,1,62.6,1,37.2,6,4,3,5,N,6,35,2,35,1021,24,N,N,N,<Null>,<Null>,<Null>,21,62,285,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,6,5,0,1,3,0,<Null>,Y,N,18500,2025,0,N,42,F,6,466.83,Baldwin Borough
988,42,2528,1,5,6,0,0,11,3,5312,W BELLEVUE RD DILWRTH RN',<Null>,JACKMAN AV',DH03   INT RIVERVIEW AVE',99.99,0,0,<Null>,<Null>,40294007,80034337,2,3,2,2,17,1903,2,2,2147,2005,9,7.6,0,15,0,1,1,1,0,5,0,0,0,A,5,6,6,6,0,0,3,0,8.2,27.4,70.7,0.2,1.8,8.2,11,99.99,H,19.51,H,0,0,7,6,7,7,N,1,97.1,1,29,6,3,3,5,9,8,<Null>,<Null>,80,821,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,1987,1,1,0,1,1,0,<Null>,Y,8,2147,2027,0,N,42,F,6,777.7,Bellevue Borough
989,42,2534,1,5,1,0,0,11,3,5504,SPRUCE RUN TRIB',<Null>,CHURCH AV',P50003 BEN AVON BRDG-PT04',99.99,0,0,<Null>,<Null>,40302591,80044007,3,3,26,26,19,1995,2,0,10119,2021,5,10.1,0,0,0,0,0,0,0,5,0,0,0,A,5,5,4,2,0,0,3,0,9.1,42.7,113.4,0.2,1.5,9.1,12,99.99,N,0,N,0,0,5,6,7,8,N,1,75.3,1,45.4,6,4,N,5,9,8,<Null>,<Null>,112,1019,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,1,0,1,3,0,<Null>,Y,8,11500,2041,0,N,42,F,5,1360.8,Ben Avon Borough
990,42,2535,1,4,8,0,0,11,3,6064,CATFISH RUN',<Null>,S-PARK ICE-RINK RD',CT12   CATFISH RUN NO. 12',99.99,0,0,<Null>,<Null>,40193752,80010648,159,3,2,2,19,1960,2,0,20,2005,5,5.2,0,18,0,0,0,0,0,5,0,0,0,A,5,5,1,7,0,0,1,0,5.2,6.1,6.1,0,0,5.2,5.8,99.99,N,0,N,0,0,7,7,6,7,N,1,61.7,1,37.2,6,3,N,5,6,8,<Null>,<Null>,6,1121,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,6,0,0,10,0,<Null>,Y,5,30,2025,0,N,42,F,6,35.38,Bethel Park Municipality
991,42,2536,1,4,1,0,0,11,3,6064,LICK RUN',<Null>,HORNING RD',LC04   LICK RUN NO. 4',99.99,0,0,<Null>,<Null>,40202420,80001781,8,3,2,2,17,1988,2,0,7000,2017,6,7.3,0,37,0,1,1,1,0,5,0,0,0,A,1,5,1,19,0,0,1,0,8.2,7,7,0,0,8.2,9.1,99.99,N,0,N,0,0,N,N,N,5,7,1,72.6,1,43.5,7,2,N,5,7,8,<Null>,<Null>,7,1121,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,2,0,<Null>,Y,8,8000,2037,0,N,42,G,7,63.7,Bethel Park Municipality
992,42,2537,1,5,0,0,0,11,3,6064,PINEY FORK NORTH BRANCH',<Null>,KINGS SCHOOL RD',PY02   N BR PINEY FORK #2',99.99,0,0,<Null>,<Null>,40182874,80015958,3,3,2,2,19,1994,2,0,2968,2005,9,8.8,0,9,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,0,1,0,5.9,6.1,6.1,0.6,0.6,8,9.1,99.99,N,0,N,0,0,N,N,N,5,7,0,54.4,0,32.7,7,3,N,5,8,8,<Null>,<Null>,6,1121,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,5,0,<Null>,Y,8,2968,2025,0,N,42,G,7,55.51,Bethel Park Municipality
993,42,2539,1,5,1,0,0,11,3,6064,PAT TRANSIT RR',<Null>,HIGHLAND RD',P50006 HIGHLAND RD-PT08',99.99,0,1,<Null>,<Null>,40205388,80022364,2,3,25,25,6,1977,2,0,10600,2015,5,10.1,0,36,0,0,0,0,0,5,N,0,0,A,5,2,3,2,0,0,1,0,9.1,30.5,31.1,1.9,0,9.1,12,99.99,R,7.68,R,0,0,6,6,4,N,N,1,99.9,1,66.2,4,3,3,5,N,8,36,2,31,521,24,N,N,N,<Null>,<Null>,<Null>,5,25,72,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,1,0,0,5,0,<Null>,Y,N,10805,2039,0,N,42,P,4,373.2,Bethel Park Municipality
994,42,2553,1,4,0,0,0,11,3,6064,GRAESERS RUN N. BRANCH',<Null>,BETHEL CHURCH RD',GS02   GRAESERS RUN # 2',99.99,0,0,<Null>,<Null>,40195106,80031146,3,3,2,2,19,1992,2,0,2221,2004,9,8.5,0,8,0,1,0,0,1,5,0,0,0,A,1,5,1,19,0,0,1,0,9.8,6.1,6.1,0.2,0.2,9.8,12.8,99.99,N,0,N,0,0,N,N,N,7,7,1,51.7,1,34.5,7,4,N,5,7,8,<Null>,<Null>,6,920,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,6,0,<Null>,Y,7,22211,2028,0,N,42,G,7,78.08,Bethel Park Municipality
995,42,2554,1,4,6,0,0,11,3,6064,PORT AUTHOR LINE BR 9860',<Null>,BETHEL CHURCH RD',PT15   HILLCREST BRIDGE',99.99,0,0,<Null>,<Null>,40204289,80014362,3,3,2,2,16,1987,3,0,16470,2005,9,12.2,0,3,0,0,1,0,1,5,N,0,0,A,5,2,4,2,0,0,3,0,12.2,14.3,37.2,1.8,1.8,12.2,16.9,99.99,R,5.08,R,0,0,6,6,5,N,N,1,71.7,1,42.6,5,4,3,5,N,8,<Null>,<Null>,47,1021,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,6,1,0,1,3,0,<Null>,Y,N,20000,2025,0,N,42,F,5,628.68,Bethel Park Municipality
996,42,2560,1,5,1,0,0,11,3,8624,MC LAUGHLIN RUN',<Null>,BALDWIN ST',ML06   MCLAUGHLIN RUN # 6',99.99,0,0,<Null>,<Null>,40212745,80062044,3,3,2,2,19,1935,2,0,3155,2006,0,7.3,0,5,0,1,0,0,0,5,0,0,0,A,5,5,1,11,0,0,1,0,7.5,10.7,10.7,1.2,1.5,7.4,11.6,99.99,N,0,N,0,0,N,5,5,4,N,0,43.5,0,26.3,5,2,N,5,7,8,36,2,20,520,24,N,N,N,<Null>,<Null>,<Null>,9,50,125,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,5,0,<Null>,Y,3,3500,2023,0,N,42,F,5,124.12,Bridgeville Borough
997,42,2561,1,5,2,0,0,11,3,8624,MCLAUGHLIN RUN',<Null>,BOWER HILL RD',ML01  MCLAUGHLIN RUN #1',99.99,0,0,<Null>,<Null>,40213285,80063335,6,3,2,2,16,1941,2,0,17000,2005,5,11.9,0,48,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,10.4,7.9,15.8,2,2.2,11.9,16.9,99.99,N,0,N,0,0,N,N,N,4,5,1,78,1,47.2,5,5,N,5,5,8,35,2,25,421,24,N,N,N,<Null>,<Null>,<Null>,30,87,399,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,5,0,<Null>,Y,4,21585,2023,0,N,42,F,5,267.02,Bridgeville Borough
998,42,2562,1,5,1,0,0,11,3,11336,CAMPBELLS RUN CREEK',<Null>,GLASS ST',415001 CARNEGIE BOROUGH',99.99,0,0,<Null>,<Null>,40242788,80052165,159,3,4,4,19,1995,2,0,300,2019,5,7.3,0,10,0,1,0,0,0,5,0,0,0,A,5,5,5,6,0,0,1,0,6.7,6.7,7.3,0.2,0.2,6.7,7.8,99.99,N,0,N,0,0,7,6,6,8,N,1,88.9,1,55.3,6,4,N,5,7,7,<Null>,<Null>,7,321,24,N,N,N,<Null>,<Null>,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,1,1,0,1,7,0,<Null>,Y,7,300,2040,0,N,42,F,6,56.94,Carnegie Borough
999,42,2564,1,5,1,0,0,11,3,11336,CHARTIERS CREEK',<Null>,CHESTNUT ST',CC04   CHARTIERS CRK # 4',99.99,0,0,<Null>,<Null>,40244278,80050285,3,3,2,2,19,1983,2,0,5924,2006,5,9.1,0,13,0,1,1,1,0,5,0,0,0,A,5,5,4,2,0,0,2,0,9.1,27.4,56.1,1.6,1.6,9.1,13.9,99.99,N,0,N,0,0,7,6,6,5,N,1,55.3,1,33.6,6,3,N,5,8,7,35,2,56,321,24,N,Y60,N,<Null>,517,<Null>,33,98,448,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2015,1,1,0,1,6,0,<Null>,Y,8,10314,2028,0,N,42,F,6,779.79,Carnegie Borough
1000,42,2565,1,5,1,0,0,11,3,11336,CHARTIERS CREEK',<Null>,CAROTHERS ST',CC06   CHARTIERS CRK # 6',99.99,0,0,<Null>,<Null>,40240805,80051910,3,3,2,2,19,1927,2,0,8513,2006,5,9.1,0,0,0,1,1,0,0,2,0,0,0,A,5,5,3,10,0,0,1,0,8.5,42.7,44.5,1.7,1.7,8.5,9.9,99.99,N,0,N,0,0,6,5,6,6,N,1,72.6,1,43.5,5,2,N,5,9,6,35,2,44,1220,24,Y24,N,N,1220,<Null>,<Null>,14,40,186,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2014,6,3,0,0,4,0,<Null>,Y,5,14821,2026,0,N,42,F,5,440.55,Carnegie Borough
1001,42,2566,1,5,1,0,0,11,3,11336,CHARTIERS CREEK',<Null>,HAMMOND ST',CC16   CHARTIERS CRK # 16',99.99,0,0,<Null>,<Null>,40240147,80054876,5,3,2,2,19,1984,2,0,3127,2005,5,7.3,0,0,1,1,0,0,0,5,0,0,0,A,5,5,3,2,0,0,2,0,9.1,24.1,43.9,0.2,1.7,9.1,12,99.99,N,0,N,0,0,7,6,6,5,N,1,92.5,1,55.3,6,4,N,5,8,4,35,2,44,321,24,N,Y60,N,<Null>,520,<Null>,9,28,118,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2015,1,1,0,1,6,0,<Null>,Y,8,5444,2022,0,N,42,F,6,526.8,Scott Township
1002,42,2567,1,5,1,0,0,11,3,11336,CAMPBELLS RUN',<Null>,RAILROAD AV',CM03 INT CAMPBELLS RN R',99.99,0,0,<Null>,<Null>,40242902,80052450,3,3,2,2,19,1902,2,0,2938,2019,5,6.7,0,50,0,0,0,0,0,5,0,0,0,A,5,5,5,5,0,0,1,0,6,16.2,16.8,2,2,6,10.2,99.99,N,0,N,0,0,5,5,6,7,N,1,41.7,1,17.2,4,2,N,5,8,8,35,2,21,421,24,N,N,N,<Null>,<Null>,<Null>,12,50,157,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,1957,9,6,0,0,2,0,<Null>,Y,7,3673,2039,0,N,42,F,5,171.36,Carnegie Borough
1003,42,2569,1,5,0,0,0,11,3,11680,SAW MILL RUN',<Null>,KILLARNEY DR',416002 AT ROUTE 88',99.99,0,0,<Null>,<Null>,40222639,80002398,3,3,4,4,19,1955,2,0,1500,2018,0,7.3,0,17,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,1,0,0,7.9,8.5,1.2,0.3,0,0,99.99,N,0,N,0,0,N,N,N,4,5,0,54.4,0,32.7,5,N,N,5,7,8,36,2,9,720,24,N,N,N,<Null>,<Null>,<Null>,5,25,62,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,5,0,<Null>,Y,3,1750,2039,0,N,42,F,5,62.05,Castle Shannon Borough
1004,42,2574,1,4,1,0,0,11,3,16144,OHIO R BK CHN;CSX RR;RD',<Null>,CORAOPOLIS BR',OB02   CORAOPOLIS-NEV ISL',99.99,0,0,<Null>,<Null>,40305859,80090649,13,3,2,2,16,1995,3,2,14000,2005,9,12.8,0,0,0,1,0,0,0,5,1,999.7,9999.9,A,5,8,4,2,4,2,3,2,12.8,108.2,338.3,0.2,1.8,12.8,15.7,99.99,H,3.68,H,99.9,0,7,7,7,6,N,1,59,1,35.4,7,4,3,5,9,5,<Null>,<Null>,338,1021,24,N,Y60,N,<Null>,818,<Null>,0,0,0,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,0,1,1,0,1,11,0,1,Y,8,15400,2025,0,N,42,G,7,5311.31,Neville Township
1005,42,2575,1,5,1,0,0,11,3,16848,PAT WEST BUSWAY',<Null>,CRAFTON BL',421001 BLACKS BRIDGE',99.99,0,0,<Null>,<Null>,40255306,80040677,6,3,4,4,17,1968,2,2,1434,2016,5,11,0,0,0,0,1,1,1,5,N,0,0,A,5,1,3,2,0,0,1,0,10.8,43.9,45.4,1.7,1.7,10.8,15.7,99.99,H,12.8,H,0,0,5,6,6,N,N,1,99.9,1,69.9,6,6,3,5,N,8,35,1,47,1119,24,N,N,N,<Null>,<Null>,<Null>,32,93,426,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,1980,1,1,0,0,3,0,<Null>,Y,N,1600,2041,0,N,42,F,5,712.78,Pittsburgh
